GameState,PossibleArrows,WinProb,TieProb
47343432503296,5;7;19;21;43;47;,1,0
47344506245120,4;7;19;23;43;44;,1,0
47340211286016,5;7;20;21;44;47;,0,1
47343432511488,1;5;21;23;41;47;,0.5,0.5
47344506253312,1;7;20;23;41;44;,0.5,0.5
47340211294208,4;7;19;20;43;47;,1,0
47342358777856,1;4;20;23;41;47;,1,0
47343432519680,1;7;19;23;41;43;,1,0
47340211302400,4;5;19;21;43;44;,1,0
47342358786048,1;5;20;21;41;44;,1,0
47344506269696,1;4;19;20;41;43;,1,0
47342358794240,4;5;20;23;37;39;,1,0
47343432536064,5;7;19;23;35;37;,1,0
47344506277888,4;7;19;20;35;39;,1,0
47340211318784,4;7;20;21;37;39;,1,0
47343432544256,1;7;21;23;33;37;,1,0
47344506286080,1;4;20;23;33;39;,1,0
47340211322880,5;7;19;21;35;39;,0.5,0.5
47342358806528,1;5;21;23;33;39;,0.5,0.5
47344506290176,1;7;19;23;33;35;,0.5,0.5
47340211335168,4;5;19;20;35;37;,1,0
47342358818816,1;4;20;21;33;37;,1,0
47343432560640,1;5;19;21;33;35;,1,0
47279007858688,1;4;5;7;19;20;21;23;33;35;37;39;41;43;44;47;57;59;60;61;,1,0
47411078234112,5;7;20;21;44;47;,1,0
47412151975936,3;5;21;23;43;47;,1,0
47413225717760,3;7;20;23;43;44;,1,0
47407857020928,4;5;21;23;44;47;,0,1
47412151988224,5;7;16;21;40;47;,0.5,0.5
47413225730048,4;7;16;23;40;44;,0.5,0.5
47407857029120,3;4;20;23;43;47;,1,0
47411078254592,4;7;16;20;40;47;,1,0
47412151996416,3;7;16;23;40;43;,1,0
47407857037312,3;5;20;21;43;44;,1,0
47411078262784,4;5;16;21;40;44;,1,0
47413225746432,3;4;16;20;40;43;,1,0
47411078266880,4;7;20;21;37;39;,1,0
47412152008704,3;7;21;23;35;37;,1,0
47413225750528,3;4;20;23;35;39;,1,0
47407857053696,4;5;20;23;37;39;,0.5,0.5
47412152020992,5;7;16;23;32;37;,1,0
47413225762816,4;7;16;20;32;39;,1,0
47407857057792,3;5;21;23;35;39;,0,1
47411078283264,5;7;16;21;32;39;,0.5,0.5
47413225766912,3;7;16;23;32;35;,0.5,0.5
47407857070080,3;4;20;21;35;37;,1,0
47411078295552,4;5;16;20;32;37;,1,0
47412152037376,3;5;16;21;32;35;,1,0
47347727335424,3;4;5;7;16;20;21;23;32;35;37;39;40;43;44;47;56;59;60;61;,1,0
47615089180672,5;7;19;21;43;47;,1,0
47617236664320,1;5;21;23;41;47;,1,0
47619384147968,1;7;19;23;41;43;,1,0
47614015442944,3;5;21;23;43;47;,1,0
47617236668416,5;7;16;21;40;47;,1,0
47619384152064,3;7;16;23;40;43;,1,0
47614015459328,1;3;19;23;41;47;,1,0
47615089201152,3;7;16;19;40;47;,1,0
47617236684800,1;7;16;23;40;41;,1,0
47614015467520,1;5;19;21;41;43;,1,0
47615089209344,3;5;16;21;40;43;,1,0
47619384176640,1;3;16;19;40;41;,1,0
47615089213440,3;7;19;21;37;39;,1,0
47617236697088,1;7;21;23;33;37;,1,0
47619384180736,1;3;19;23;33;39;,1,0
47614015475712,3;5;19;23;37;39;,1,0
47617236701184,5;7;16;23;32;37;,1,0
47619384184832,3;7;16;19;32;39;,1,0
47614015483904,1;5;21;23;33;39;,0.5,0.5
47615089225728,5;7;16;21;32;39;,1,0
47619384193024,1;7;16;23;32;33;,1,0
47614015500288,1;3;19;21;33;37;,1,0
47615089242112,3;5;16;19;32;37;,1,0
47617236725760,1;5;16;21;32;33;,1,0
47553885765632,1;3;5;7;16;19;21;23;32;33;37;39;40;41;43;47;56;57;59;61;,1,0
47683808657408,3;7;19;20;44;47;,1,0
47685956141056,1;7;20;23;41;44;,1,0
47687029882880,1;3;19;23;41;47;,1,0
47682734919680,3;4;19;23;44;47;,1,0
47685956145152,4;7;16;23;40;44;,1,0
47687029886976,3;7;16;19;40;47;,1,0
47682734927872,1;4;20;23;41;47;,0.5,0.5
47683808669696,4;7;16;20;40;47;,0.5,0.5
47687029895168,1;7;16;23;40;41;,0.5,0.5
47682734944256,1;3;19;20;41;44;,1,0
47683808686080,3;4;16;19;40;44;,1,0
47685956169728,1;4;16;20;40;41;,1,0
47683808690176,4;7;19;20;35;39;,1,0
47685956173824,1;4;20;23;33;39;,1,0
47687029915648,1;7;19;23;33;35;,1,0
47682734952448,3;4;20;23;35;39;,1,0
47685956177920,4;7;16;20;32;39;,1,0
47687029919744,3;7;16;23;32;35;,1,0
47682734964736,1;3;19;23;33;39;,1,0
47683808706560,3;7;16;19;32;39;,0.5,0.5
47685956190208,1;7;16;23;32;33;,0.5,0.5
47682734977024,1;4;19;20;33;35;,1,0
47683808718848,3;4;16;20;32;35;,1,0
47687029944320,1;3;16;19;32;33;,1,0
47622605242368,1;3;4;7;16;19;20;23;32;33;35;39;40;41;44;47;56;57;59;60;,1,0
47821247610880,3;5;20;21;43;44;,1,0
47824468836352,1;5;19;21;41;43;,1,0
47825542578176,1;3;19;20;41;44;,1,0
47820173873152,4;5;19;21;43;44;,1,0
47824468840448,3;5;16;21;40;43;,1,0
47825542582272,3;4;16;19;40;44;,1,0
47820173881344,1;5;20;21;41;44;,1,0
47821247623168,4;5;16;21;40;44;,1,0
47825542590464,1;4;16;20;40;41;,1,0
47820173889536,1;4;19;20;41;43;,1,0
47821247631360,3;4;16;20;40;43;,1,0
47824468856832,1;3;16;19;40;41;,1,0
47821247643648,3;4;20;21;35;37;,1,0
47824468869120,1;3;19;21;33;37;,1,0
47825542610944,1;4;19;20;33;35;,1,0
47820173905920,4;5;19;20;35;37;,1,0
47824468873216,3;5;16;19;32;37;,1,0
47825542615040,3;4;16;20;32;35;,1,0
47820173914112,1;4;20;21;33;37;,1,0
47821247655936,4;5;16;20;32;37;,1,0
47824468881408,1;5;16;21;32;33;,1,0
47820173918208,1;5;19;21;33;35;,1,0
47821247660032,3;5;16;21;32;35;,1,0
47825542627328,1;3;16;19;32;33;,1,0
47760044195840,1;3;4;5;16;19;20;21;32;33;35;37;40;41;43;44;56;57;60;61;,1,0
47828763672576,1;3;4;5;19;20;21;23;33;35;37;39;41;43;44;47;49;52;53;55;,1,0
47897483149312,3;4;5;7;16;19;20;21;32;35;37;39;40;43;44;47;48;52;53;55;,1,0
48034922102784,1;4;5;7;16;20;21;23;32;33;37;39;40;41;44;47;48;49;52;53;,1,0
48103641579520,1;3;5;7;16;19;21;23;32;33;35;37;40;41;43;47;48;49;53;55;,1,0
48172361056256,1;3;4;7;16;19;20;23;32;33;35;39;40;41;43;44;48;49;52;55;,1,0
45127196089600,5;,1,0
45127162535232,6;,1,0
45127045095168,6;,1,0
45127028318080,5;,1,0
45126155898880,5;6;52;53;60;62;,1,0
45128253054144,6;,1,0
45128269831488,3;,1,0
45128085282624,6;,1,0
45128118837120,3;,1,0
45127229640704,3;6;51;53;61;62;,1,0
45130383760576,5;,1,0
45130400537856,3;,1,0
45130232766208,5;,1,0
45130249543488,3;,1,0
45129377124352,3;5;51;52;60;61;,1,0
45135769246464,6;,1,0
45135752469376,5;,1,0
45134745833472,5;6;44;46;60;61;,1,0
45136859765440,5;,1,0
45136842988416,3;,1,0
45135819575296,3;5;43;46;61;62;,1,0
45137899952832,6;,1,0
45137933507328,3;,1,0
45136893317120,3;6;43;44;60;62;,1,0
45144409509888,5;6;43;46;51;53;,1,0
45145483251712,3;6;44;46;51;52;,1,0
45146556993536,3;5;43;44;52;53;,1,0
45125031836928,6;,0,1
45125048614208,4;,0,1
45124880842560,6;,0,1
45124897619840,4;,0,1
45124008423424,4;6;52;53;61;62;,0,1
45128269839424,5;,1,0
45128185953600,6;,0,1
45128118844992,6;,1,0
45128051736448,5;,0,1
45127229648896,5;6;49;53;57;62;,0.5,0.5
45130400545856,4;,1,0
45130333437184,5;,1,0
45130249551424,5;,1,0
45130199220032,4;,1,0
45129377132544,4;5;49;52;57;61;,1,0
45133638548224,5;,0,1
45133621771136,4;,0,1
45132598358016,4;5;44;46;61;62;,0.5,0.5
45136842996288,6;,1,0
45136775887744,5;,0,1
45135819583488,5;6;41;46;57;61;,1,0
45137933515328,4;,1,0
45137849629440,6;,0,1
45136893325312,4;6;41;44;57;62;,0.5,0.5
45141188292608,5;6;44;46;52;53;,0.5,0.5
45145483259904,4;6;41;46;49;52;,1,0
45146557001728,4;5;41;44;49;53;,0.5,0.5
45125015067840,6;,1,0
45125048622336,3;,1,0
45124864073472,6;,1,0
45124880850816,3;,0,1
45124008431616,3;6;51;52;60;62;,1,0
45127196105792,4;,1,0
45127112219904,6;,1,0
45127028334144,6;,1,0
45126978002816,4;,0,1
45126155915264,4;6;49;52;57;62;,1,0
45130383776832,3;,1,0
45130333445312,4;,1,0
45130232782400,4;,1,0
45130199228160,3;,1,0
45129377140736,3;4;49;51;57;60;,1,0
45133638556352,4;,1,0
45133605002112,3;,1,0
45132598366208,3;4;43;46;60;62;,1,0
45135752485440,6;,1,0
45135702154112,4;,1,0
45134745849856,4;6;41;46;57;60;,1,0
45136859781696,3;,1,0
45136775895744,6;,1,0
45135819591680,3;6;41;43;57;62;,1,0
45141188300800,4;6;43;46;51;52;,1,0
45144409526272,3;6;41;46;49;51;,1,0
45146557009920,3;4;41;43;49;52;,1,0
45125031849152,4;,1,0
45125015072064,3;,0,1
45124897632000,3;,1,0
45124864077632,4;,1,0
45124008435712,3;4;51;53;60;61;,1,0
45127162555456,5;,1,0
45127112224064,4;,0,1
45127045115456,4;,1,0
45126978006784,5;,1,0
45126155919360,4;5;49;53;57;60;,1,0
45128253074496,3;,1,0
45128185965760,5;,1,0
45128085302848,5;,1,0
45128051748672,3;,1,0
45127229661184,3;5;49;51;57;61;,1,0
45133605006016,5;,1,0
45133621783296,3;,0,1
45132598370304,3;5;43;44;60;61;,1,0
45135769266752,4;,1,0
45135702158080,5;,0,1
45134745853952,4;5;41;44;57;61;,1,0
45137899973184,3;,1,0
45137849641664,4;,1,0
45136893337600,3;4;41;43;57;60;,1,0
45141188304896,4;5;43;44;51;53;,0.5,0.5
45144409530368,3;5;41;43;49;53;,1,0
45145483272192,3;4;41;44;49;51;,1,0
45118589410560,6;,1,0
45118606187840,4;,1,0
45118438416192,6;,1,0
45118455193472,4;,1,0
45117565997056,4;6;52;53;61;62;,1,0
45120720116928,6;,1,0
45120753671424,3;,1,0
45120569122560,6;,1,0
45120585899904,3;,1,0
45119713480704,3;6;51;52;60;62;,1,0
45121810635968,4;,1,0
45121793858880,3;,1,0
45121676418816,3;,1,0
45121642864448,4;,1,0
45120787222528,3;4;51;53;60;61;,1,0
45134745866240,4;6;37;38;60;61;,1,0
45135819608064,3;6;35;37;61;62;,1,0
45136893349888,3;4;35;38;60;62;,1,0
45144409542656,3;6;37;38;51;53;,1,0
45145483284480,4;6;35;38;51;52;,1,0
45146557026304,3;4;35;37;52;53;,1,0
45116458712320,5;,1,0
45116425157952,6;,0,1
45116307717888,6;,1,0
45116290940800,5;,0,1
45115418521600,5;6;52;53;60;62;,0.5,0.5
45120753679424,4;,1,0
45120669793536,6;,1,0
45120585907776,6;,1,0
45120535576448,4;,1,0
45119713488896,4;6;49;52;57;62;,1,0
45121793866816,5;,1,0
45121743535424,4;,0,1
45121676426816,4;,1,0
45121609318144,5;,1,0
45120787230720,4;5;49;53;57;60;,1,0
45132598390784,4;5;37;38;60;62;,1,0
45135819616256,5;6;33;37;57;62;,1,0
45136893358080,4;6;33;38;57;60;,1,0
45141188325376,4;6;37;38;52;53;,1,0
45144409550848,5;6;33;38;49;53;,1,0
45146557034496,4;5;33;37;49;52;,1,0
45116441939136,6;,1,0
45116458716480,3;,0,1
45116274167616,6;,0,1
45116307722112,3;,0,1
45115418525696,3;6;51;53;61;62;,0.5,0.5
45118606199872,5;,1,0
45118522314048,6;,0,1
45118455205440,6;,1,0
45118388096896,5;,0,1
45117566009344,5;6;49;53;57;62;,0.5,0.5
45121810648128,3;,1,0
45121743539392,5;,1,0
45121642876480,5;,1,0
45121609322304,3;,0,1
45120787234816,3;5;49;51;57;61;,1,0
45132598394880,3;5;35;38;61;62;,0,1
45134745878528,5;6;33;38;57;61;,1,0
45136893362176,3;6;33;35;57;62;,0.5,0.5
45141188329472,5;6;35;38;51;53;,0.5,0.5
45145483296768,3;6;33;38;49;51;,1,0
45146557038592,3;5;33;35;49;53;,0.5,0.5
45116425170112,5;,1,0
45116441947392,3;,1,0
45116274175744,5;,1,0
45116290953024,3;,1,0
45115418533888,3;5;51;52;60;61;,1,0
45118589430848,4;,1,0
45118522322176,5;,1,0
45118438436416,5;,1,0
45118388105024,4;,1,0
45117566017536,4;5;49;52;57;61;,1,0
45120720137280,3;,1,0
45120669805760,4;,1,0
45120569142848,4;,1,0
45120535588608,3;,1,0
45119713501184,3;4;49;51;57;60;,1,0
45132598403072,3;4;35;37;60;61;,1,0
45134745886720,4;5;33;37;57;60;,1,0
45135819628544,3;5;33;35;57;61;,1,0
45141188337664,4;5;35;37;51;52;,1,0
45144409563136,3;5;33;37;49;51;,1,0
45145483304960,3;4;33;35;49;52;,1,0
45118337785664,4;,1,0
45118304231296,5;,1,0
45117566029824,4;5;44;46;61;62;,1,0
45120485269248,3;,1,0
45120434937728,4;,1,0
45119713513472,3;4;43;46;60;62;,1,0
45121508679424,5;,1,0
45121525456704,3;,1,0
45120787255296,3;5;43;44;60;61;,1,0
45126155964416,4;5;37;38;60;62;,1,0
45127229706240,3;5;35;38;61;62;,1,0
45129377189888,3;4;35;37;60;61;,1,0
45144409575424,3;5;37;38;43;46;,1,0
45145483317248,3;4;35;38;44;46;,1,0
45146557059072,4;5;35;37;43;44;,1,0
45116190310144,5;,1,0
45116156755776,6;,1,0
45115418554368,5;6;44;46;60;61;,1,0
45120485277248,4;,1,0
45120401391360,6;,1,0
45119713521664,4;6;41;46;57;60;,1,0
45121525464640,5;,1,0
45121475133248,4;,1,0
45120787263488,4;5;41;44;57;61;,1,0
45124008488960,4;6;37;38;60;61;,1,0
45127229714432,5;6;33;38;57;61;,1,0
45129377198080,4;5;33;37;57;60;,1,0
45141188358144,4;5;37;38;44;46;,1,0
45144409583616,5;6;33;37;41;46;,1,0
45145483325440,4;6;33;38;41;44;,1,0
45116190314304,3;,1,0
45116139982720,5;,0,1
45115418558464,3;5;43;46;61;62;,1,0
45118337797696,5;,1,0
45118253911872,6;,1,0
45117566042112,5;6;41;46;57;61;,1,0
45120434949696,6;,1,0
45120401395584,3;,1,0
45119713525760,3;6;41;43;57;62;,1,0
45124008493056,3;6;35;37;61;62;,1,0
45126155976704,5;6;33;37;57;62;,1,0
45129377202176,3;5;33;35;57;61;,1,0
45141188362240,5;6;35;37;43;46;,1,0
45145483329536,3;6;33;35;41;46;,1,0
45146557071360,3;5;33;37;41;43;,1,0
45116139986688,6;,1,0
45116156764032,3;,0,1
45115418562560,3;6;43;44;60;62;,0.5,0.5
45118304247360,6;,1,0
45118253916032,4;,0,1
45117566046208,4;6;41;44;57;62;,0.5,0.5
45121508695616,4;,1,0
45121475141376,3;,1,0
45120787271680,3;4;41;43;57;60;,1,0
45124008497152,3;4;35;38;60;62;,0.5,0.5
45126155980800,4;6;33;38;57;60;,1,0
45127229722624,3;6;33;35;57;62;,0.5,0.5
45141188366336,4;6;35;38;43;44;,0,1
45144409591808,3;6;33;38;41;43;,1,0
45146557075456,3;4;33;35;41;44;,0.5,0.5
45117566062592,5;6;44;46;52;53;,1,0
45119713546240,4;6;43;46;51;52;,1,0
45120787288064,4;5;43;44;51;53;,1,0
45126155997184,4;6;37;38;52;53;,1,0
45127229739008,5;6;35;38;51;53;,1,0
45129377222656,4;5;35;37;51;52;,1,0
45134745931776,4;5;37;38;44;46;,1,0
45135819673600,5;6;35;37;43;46;,1,0
45136893415424,4;6;35;38;43;44;,1,0
45115418591232,5;6;43;46;51;53;,1,0
45119713558528,3;6;41;46;49;51;,1,0
45120787300352,3;5;41;43;49;53;,1,0
45124008525824,3;6;37;38;51;53;,1,0
45126156009472,5;6;33;38;49;53;,1,0
45129377234944,3;5;33;37;49;51;,1,0
45132598460416,3;5;37;38;43;46;,1,0
45134745944064,5;6;33;37;41;46;,1,0
45136893427712,3;6;33;38;41;43;,1,0
45115418595328,3;6;44;46;51;52;,1,0
45117566078976,4;6;41;46;49;52;,1,0
45120787304448,3;4;41;44;49;51;,1,0
45124008529920,4;6;35;38;51;52;,1,0
45127229755392,3;6;33;38;49;51;,1,0
45129377239040,3;4;33;35;49;52;,1,0
45132598464512,3;4;35;38;44;46;,1,0
45134745948160,4;6;33;38;41;44;,1,0
45135819689984,3;6;33;35;41;46;,1,0
45115418599424,3;5;43;44;52;53;,0,1
45117566083072,4;5;41;44;49;53;,0.5,0.5
45119713566720,3;4;41;43;49;52;,1,0
45124008534016,3;4;35;37;52;53;,0.5,0.5
45126156017664,4;5;33;37;49;52;,1,0
45127229759488,3;5;33;35;49;53;,0.5,0.5
45132598468608,4;5;35;37;43;44;,0.5,0.5
45135819694080,3;5;33;37;41;43;,1,0
45136893435904,3;4;33;35;41;44;,0.5,0.5
45079984865280,3;4;5;6;33;35;37;38;41;43;44;46;49;51;52;53;57;60;61;62;,1,0
45331207032064,5;,1,0
45331173477696,6;,1,0
45331056037632,6;,1,0
45331039260544,5;,1,0
45330166841344,5;6;52;53;60;62;,1,0
45334411480128,6;,1,0
45334428257600,1;,1,0
45334210154304,6;,1,0
45334277263232,1;,1,0
45333388066816,1;6;49;53;61;62;,1,0
45336542186560,5;,1,0
45336558963968,1;,1,0
45336357637888,5;,1,0
45336407969600,1;,1,0
45335535550464,1;5;49;52;60;61;,1,0
45339780188928,6;,1,0
45339763411840,5;,1,0
45338756775936,5;6;44;46;60;61;,1,0
45343018191424,5;,1,0
45343001414528,1;,1,0
45341978001408,1;5;41;46;61;62;,1,0
45344058378816,6;,1,0
45344091933440,1;,1,0
45343051743232,1;6;41;44;60;62;,1,0
45350567936000,5;6;41;46;49;53;,1,0
45351641677824,1;6;44;46;49;52;,1,0
45352715419648,1;5;41;44;52;53;,1,0
45330116517120,6;,1,0
45330133294400,4;,1,0
45329965522752,6;,1,0
45329982300032,4;,1,0
45329093103616,4;6;52;53;61;62;,1,0
45334428261376,5;,1,0
45334327598400,6;,1,0
45334277266944,6;,1,0
45334193381248,5;,1,0
45333388070912,5;6;48;53;56;62;,1,0
45336558967808,4;,1,0
45336475081984,5;,1,0
45336407973376,5;,1,0
45336340864832,4;,1,0
45335535554560,4;5;48;52;56;61;,1,0
45338723228416,5;,1,0
45338706451328,4;,1,0
45337683038208,4;5;44;46;61;62;,1,0
45343001418240,6;,1,0
45342917532544,5;,1,0
45341978005504,5;6;40;46;56;61;,1,0
45344091937280,4;,1,0
45343991274240,6;,1,0
45343051747328,4;6;40;44;56;62;,1,0
45346272972800,5;6;44;46;52;53;,1,0
45351641681920,4;6;40;46;48;52;,1,0
45352715423744,4;5;40;44;48;53;,1,0
45330099756096,6;,1,0
45330133310720,1;,1,0
45329915207424,6;,1,0
45329965539200,1;,1,0
45329093120000,1;6;49;52;60;62;,1,0
45331207052288,4;,1,0
45331106389248,6;,1,0
45331039280640,6;,1,0
45330972172160,4;,1,0
45330166861824,4;6;48;52;56;62;,1,0
45336542206976,1;,1,0
45336475098176,4;,1,0
45336357658112,4;,1,0
45336340881152,1;,1,0
45335535570944,1;4;48;49;56;60;,1,0
45338723244608,4;,1,0
45338689690496,1;,1,0
45337683054592,1;4;41;46;60;62;,1,0
45339763431936,6;,1,0
45339696323456,4;,1,0
45338756796416,4;6;40;46;56;60;,1,0
45343018211840,1;,1,0
45342917548608,6;,1,0
45341978021888,1;6;40;41;56;62;,1,0
45346272989184,4;6;41;46;49;52;,1,0
45350567956480,1;6;40;46;48;49;,1,0
45352715440128,1;4;40;41;48;52;,1,0
45330116537408,4;,1,0
45330099760448,1;,1,0
45329982320384,1;,1,0
45329915211584,4;,1,0
45329093124096,1;4;49;53;60;61;,1,0
45331173501952,5;,1,0
45331106393408,4;,1,0
45331056061952,4;,1,0
45330972176128,5;,1,0
45330166865920,4;5;48;53;56;60;,1,0
45334411504640,1;,1,0
45334327618624,5;,1,0
45334210178560,5;,1,0
45334193401664,1;,1,0
45333388091392,1;5;48;49;56;61;,1,0
45338689694272,5;,1,0
45338706471680,1;,1,0
45337683058688,1;5;41;44;60;61;,1,0
45339780213248,4;,1,0
45339696327424,5;,1,0
45338756800512,4;5;40;44;56;61;,1,0
45344058403328,1;,1,0
45343991294528,4;,1,0
45343051767808,1;4;40;41;56;60;,1,0
45346272993280,4;5;41;44;49;53;,1,0
45350567960576,1;5;40;41;48;53;,1,0
45351641702400,1;4;40;44;48;49;,1,0
45322600353024,6;,1,0
45322617130304,4;,1,0
45322449358656,6;,1,0
45322466135936,4;,1,0
45321576939520,4;6;52;53;61;62;,1,0
45326878542912,6;,1,0
45326912097536,1;,1,0
45326693994240,6;,1,0
45326744326016,1;,1,0
45325871906816,1;6;49;52;60;62;,1,0
45327969061952,4;,1,0
45327952284992,1;,1,0
45327834844928,1;,1,0
45327767736128,4;,1,0
45326945648640,1;4;49;53;60;61;,1,0
45338756808704,4;6;37;38;60;61;,1,0
45341978034176,1;6;33;37;61;62;,1,0
45343051776000,1;4;33;38;60;62;,1,0
45350567968768,1;6;37;38;49;53;,1,0
45351641710592,4;6;33;38;49;52;,1,0
45352715452416,1;4;33;37;52;53;,1,0
45321543392512,5;,1,0
45321509838144,6;,1,0
45321392398080,6;,1,0
45321375620992,5;,1,0
45320503201792,5;6;52;53;60;62;,1,0
45326912101376,4;,1,0
45326811438336,6;,1,0
45326744329728,6;,1,0
45326677221248,4;,1,0
45325871910912,4;6;48;52;56;62;,1,0
45327952288768,5;,1,0
45327885180224,4;,1,0
45327834848768,4;,1,0
45327750962944,5;,1,0
45326945652736,4;5;48;53;56;60;,1,0
45337683070976,4;5;37;38;60;62;,1,0
45341978038272,5;6;32;37;56;62;,1,0
45343051780096,4;6;32;38;56;60;,1,0
45346273005568,4;6;37;38;52;53;,1,0
45350567972864,5;6;32;38;48;53;,1,0
45352715456512,4;5;32;37;48;52;,1,0
45321526627392,6;,1,0
45321543404864,1;,0,1
45321325301568,6;,1,0
45321392410496,1;,0,1
45320503214080,1;6;49;53;61;62;,1,0
45322617146368,5;,1,0
45322516483392,6;,0,1
45322466151936,6;,1,0
45322382266240,5;,0,1
45321576955904,5;6;48;53;56;62;,1,0
45327969078272,1;,1,0
45327885192256,5;,1,0
45327767752192,5;,1,0
45327750975296,1;,1,0
45326945665024,1;5;48;49;56;61;,1,0
45337683083264,1;5;33;38;61;62;,1,0
45338756825088,5;6;32;38;56;61;,1,0
45343051792384,1;6;32;33;56;62;,1,0
45346273017856,5;6;33;38;49;53;,1,0
45351641726976,1;6;32;38;48;49;,1,0
45352715468800,1;5;32;33;48;53;,1,0
45321509858368,5;,1,0
45321526635776,1;,1,0
45321325309696,5;,1,0
45321375641408,1;,1,0
45320503222272,1;5;49;52;60;61;,1,0
45322600377344,4;,1,0
45322516491520,5;,1,0
45322449382912,5;,1,0
45322382274368,4;,1,0
45321576964096,4;5;48;52;56;61;,1,0
45326878567424,1;,1,0
45326811458624,4;,1,0
45326694018560,4;,1,0
45326677241600,1;,1,0
45325871931392,1;4;48;49;56;60;,1,0
45337683091456,1;4;33;37;60;61;,1,0
45338756833280,4;5;32;37;56;60;,1,0
45341978058752,1;5;32;33;56;61;,1,0
45346273026048,4;5;33;37;49;52;,1,0
45350567993344,1;5;32;37;48;49;,1,0
45351641735168,1;4;32;33;48;52;,1,0
45322348728128,4;,1,0
45322315173760,5;,1,0
45321576972288,4;5;44;46;61;62;,1,0
45326643695360,1;,1,0
45326559809408,4;,1,0
45325871939584,1;4;41;46;60;62;,1,0
45327633551104,5;,1,0
45327683882816,1;,1,0
45326945681408,1;5;41;44;60;61;,1,0
45330166906880,4;5;37;38;60;62;,1,0
45333388132352,1;5;33;38;61;62;,1,0
45335535616000,1;4;33;37;60;61;,1,0
45350568001536,1;5;37;38;41;46;,1,0
45351641743360,1;4;33;38;44;46;,1,0
45352715485184,4;5;33;37;41;44;,1,0
45321274990336,5;,1,0
45321241435968,6;,1,0
45320503234560,5;6;44;46;60;61;,1,0
45326643699200,4;,1,0
45326543036160,6;,1,0
45325871943680,4;6;40;46;56;60;,1,0
45327683886592,5;,1,0
45327616778048,4;,1,0
45326945685504,4;5;40;44;56;61;,1,0
45329093169152,4;6;37;38;60;61;,1,0
45333388136448,5;6;32;38;56;61;,1,0
45335535620096,4;5;32;37;56;60;,1,0
45346273038336,4;5;37;38;44;46;,1,0
45350568005632,5;6;32;37;40;46;,1,0
45351641747456,4;6;32;38;40;44;,1,0
45321275002688,1;,1,0
45321191116672,5;,1,0
45320503246848,1;5;41;46;61;62;,1,0
45322348744192,5;,1,0
45322248081216,6;,1,0
45321576988672,5;6;40;46;56;61;,1,0
45326559825408,6;,1,0
45326543048576,1;,1,0
45325871955968,1;6;40;41;56;62;,1,0
45329093181440,1;6;33;37;61;62;,1,0
45330166923264,5;6;32;37;56;62;,1,0
45335535632384,1;5;32;33;56;61;,1,0
45346273050624,5;6;33;37;41;46;,1,0
45351641759744,1;6;32;33;40;46;,1,0
45352715501568,1;5;32;37;40;41;,1,0
45321191120640,6;,1,0
45321241452416,1;,0,1
45320503250944,1;6;41;44;60;62;,1,0
45322315193856,6;,1,0
45322248085376,4;,0,1
45321576992768,4;6;40;44;56;62;,1,0
45327633571328,4;,1,0
45327616794368,1;,1,0
45326945701888,1;4;40;41;56;60;,1,0
45329093185536,1;4;33;38;60;62;,1,0
45330166927360,4;6;32;38;56;60;,1,0
45333388152832,1;6;32;33;56;62;,1,0
45346273054720,4;6;33;38;41;44;,1,0
45350568022016,1;6;32;38;40;41;,1,0
45352715505664,1;4;32;33;40;44;,1,0
45321577005056,5;6;44;46;52;53;,1,0
45325871972352,4;6;41;46;49;52;,1,0
45326945714176,4;5;41;44;49;53;,1,0
45330166939648,4;6;37;38;52;53;,1,0
45333388165120,5;6;33;38;49;53;,1,0
45335535648768,4;5;33;37;49;52;,1,0
45338756874240,4;5;37;38;44;46;,1,0
45341978099712,5;6;33;37;41;46;,1,0
45343051841536,4;6;33;38;41;44;,1,0
45320503279616,5;6;41;46;49;53;,1,0
45325871988736,1;6;40;46;48;49;,1,0
45326945730560,1;5;40;41;48;53;,1,0
45329093214208,1;6;37;38;49;53;,1,0
45330166956032,5;6;32;38;48;53;,1,0
45335535665152,1;5;32;37;48;49;,1,0
45337683148800,1;5;37;38;41;46;,1,0
45338756890624,5;6;32;37;40;46;,1,0
45343051857920,1;6;32;38;40;41;,1,0
45320503283712,1;6;44;46;49;52;,1,0
45321577025536,4;6;40;46;48;52;,1,0
45326945734656,1;4;40;44;48;49;,1,0
45329093218304,4;6;33;38;49;52;,1,0
45333388185600,1;6;32;38;48;49;,1,0
45335535669248,1;4;32;33;48;52;,1,0
45337683152896,1;4;33;38;44;46;,1,0
45338756894720,4;6;32;38;40;44;,1,0
45341978120192,1;6;32;33;40;46;,1,0
45320503287808,1;5;41;44;52;53;,1,0
45321577029632,4;5;40;44;48;53;,1,0
45325871996928,1;4;40;41;48;52;,1,0
45329093222400,1;4;33;37;52;53;,1,0
45330166964224,4;5;32;37;48;52;,1,0
45333388189696,1;5;32;33;48;53;,1,0
45337683156992,4;5;33;37;41;44;,1,0
45341978124288,1;5;32;37;40;41;,1,0
45343051866112,1;4;32;33;40;44;,1,0
45286143295488,1;4;5;6;32;33;37;38;40;41;44;46;48;49;52;53;56;60;61;62;,1,0
45399909731520,6;,1,0
45399926508864,3;,1,0
45399741960000,6;,1,0
45399775514496,3;,1,0
45398886318080,3;6;51;53;61;62;,1,0
45402073992256,5;,1,0
45401990106432,6;,1,0
