GameState,PossibleArrows,WinProb,TieProb
117223483291047,,0,1
117222543766912,39;56;,0,1
117223583954400,,0,0
117222543766976,32;62;,1,0
117222543767552,23;62;,1,0
117222543768000,22;56;,0,1
117222543769088,22;39;,0,1
117222543769472,23;32;,1,0
117226704516390,,0,0
117225764992256,38;56;,0,1
117226771625376,,0,0
117225764992384,32;60;,0,1
117225764993024,22;60;,0,1
117225764993408,20;56;,0,1
117225764994560,20;38;,0,1
117225764994816,22;32;,0,1
117226838734080,38;55;,0,1
117226838734208,39;52;,1,0
117226838735232,20;55;,0,1
117226838735296,22;52;,1,0
117226838736128,22;39;,1,0
117226838736320,20;38;,0,1
117231133701504,32;55;,0,1
117231133701568,38;48;,0,1
117231133702144,22;55;,0,1
117231133702528,23;48;,0,1
117231133703168,23;38;,0,1
117231133703616,22;32;,0,1
117233281185024,39;48;,0,1
117233281185216,32;52;,0,1
117233281185792,23;52;,1,0
117233281186240,20;48;,0,1
117233281186816,20;39;,0,1
117233281187072,23;32;,1,0
117166709190656,20;22;23;32;38;39;48;52;55;56;60;62;,0.833333,0.166667
117219238659495,,0,1
117218248803712,39;59;,0,1
117219288991203,,1,0
117218248803776,35;62;,1,0
117218248804544,23;62;,1,0
117218248804800,22;59;,0,1
117218248806080,22;39;,0,1
117218248806272,23;35;,1,0
117222510216231,,0,1
117221470028800,39;62;,1,0
117222409553382,,0,1
117221470029248,38;56;,0,1
117221470030208,23;56;,0,1
117221470030272,16;62;,1,0
117221470031360,23;38;,0,1
117221470031744,16;39;,1,0
117226754851878,,0,0
117225764996096,38;59;,0,1
117226704520611,,0,1
117225764996480,35;56;,0,1
117225764997312,22;56;,0,1
117225764997504,16;59;,0,1
117225764998656,22;35;,0,1
117225764998848,16;38;,0,1
117226838738304,35;55;,0,1
117226838738368,38;51;,0,1
117226838739136,22;55;,1,0
117226838739328,23;51;,1,0
117226838740160,23;38;,1,0
117226838740416,22;35;,1,0
117230059963392,38;55;,0,1
117230059963776,39;48;,0,1
117230059964800,16;55;,0,1
117230059964864,22;48;,0,1
117230059965440,22;39;,0,1
117230059965888,16;38;,0,1
117233281188864,39;51;,0,1
117233281189312,35;48;,1,0
117233281190080,23;48;,1,0
117233281190336,16;51;,0,1
117233281190912,23;35;,0,1
117233281191104,16;39;,0,1
117166709194752,16;22;23;35;38;39;48;51;55;56;59;62;,0.666667,0.333333
117222409561383,,0,1
117221470037248,39;56;,0,1
117222476670432,,0,0
117221470037440,32;60;,0,1
117221470038016,23;60;,0,1
117221470038464,20;56;,0,1
117221470039552,20;39;,0,1
117221470039808,23;32;,0,1
117223533634599,,0,1
117222543778816,39;59;,0,1
117223483303395,,1,0
117222543779264,35;56;,1,0
117222543780032,23;56;,1,0
117222543780288,16;59;,0,1
117222543781376,23;35;,0,1
117222543781568,16;39;,0,1
117226771637283,,0,1
117225765004288,35;60;,0,1
117226754860320,,0,0
117225765004544,32;59;,0,1
117225765005312,20;59;,0,1
117225765005504,16;60;,0,1
117225765007040,20;32;,0,1
117225765007104,16;35;,0,1
117226838746368,39;51;,0,1
117226838746560,35;52;,1,0
117226838747328,23;52;,1,0
117226838747584,20;51;,0,1
117226838748352,20;39;,0,1
117226838748416,23;35;,1,0
117230059971584,39;52;,1,0
117230059971840,32;55;,0,1
117230059972608,20;55;,0,1
117230059973056,16;52;,0,1
117230059973888,16;39;,1,0
117230059974080,20;32;,0,1
117231133713408,35;55;,0,1
117231133713856,32;51;,0,1
117231133714432,23;51;,0,1
117231133714624,16;55;,1,0
117231133715648,23;32;,0,1
117231133715904,16;35;,1,0
117166709202944,16;20;23;32;35;39;51;52;55;56;59;60;,0.666667,0.333333
117219238671654,,0,1
117218248815872,38;59;,0,1
117219255448995,,1,0
117218248816000,35;60;,1,0
117218248816832,22;60;,1,0
117218248817024,20;59;,0,1
117218248818368,20;38;,0,1
117218248818432,22;35;,1,0
117222476674086,,0,1
117221470041088,38;60;,0,1
117222510228768,,0,0
117221470041344,32;62;,1,0
117221470042112,20;62;,0,1
117221470042496,16;60;,0,1
117221470043904,16;38;,0,1
117221470044032,20;32;,1,0
117223583970339,,1,0
117222543782912,35;62;,1,0
117223533639072,,0,0
117222543783296,32;59;,0,1
117222543783936,22;59;,0,1
117222543784128,16;62;,1,0
117222543785664,22;32;,0,1
117222543785856,16;35;,1,0
117230059975936,38;48;,0,1
117230059976064,32;52;,0,1
117230059976704,22;52;,0,1
117230059977088,20;48;,0,1
117230059977728,20;38;,0,1
117230059977984,22;32;,0,1
117231133717504,38;51;,0,1
117231133717888,35;48;,1,0
117231133718720,22;48;,1,0
117231133718912,16;51;,0,1
117231133719552,22;35;,0,1
117231133719744,16;38;,0,1
117233281201152,35;52;,1,0
117233281201408,32;51;,0,1
117233281202176,20;51;,0,1
117233281202368,16;52;,1,0
117233281203392,20;32;,0,1
117233281203456,16;35;,1,0
117166709207040,16;20;22;32;35;38;48;51;52;59;60;62;,0.5,0.5
117221470046592,15;60;,1,0
117221470046656,12;62;,1,0
117221470048000,15;38;,1,0
117221470048128,12;39;,1,0
117222543788224,15;62;,1,0
117222543788480,14;59;,1,0
117222543789760,14;39;,1,0
117222543789952,15;35;,1,0
117225765013696,14;60;,1,0
117225765013888,12;59;,0,1
117225765015232,12;38;,0,1
117225765015296,14;35;,1,0
117230059981184,12;55;,1,0
117230059981248,14;52;,1,0
117230059982080,14;39;,1,0
117230059982272,12;38;,1,0
117231133722816,14;55;,1,0
117231133723008,15;51;,1,0
117231133723840,15;38;,1,0
117231133724096,14;35;,1,0
117233281206464,15;52;,1,0
117233281206720,12;51;,0,1
117233281207488,12;39;,0,1
117233281207552,15;35;,1,0
117166709211136,12;14;15;35;38;39;51;52;55;59;60;62;,1,0
117218248837504,15;59;,1,0
117218248837568,11;62;,1,0
117218248838848,15;38;,1,0
117218248839040,11;39;,1,0
117221470062592,15;62;,1,0
117221470063040,14;56;,0,1
117221470064128,14;39;,0,1
117221470064512,15;32;,1,0
117225765029888,14;59;,0,1
117225765030272,11;56;,0,1
117225765031424,11;38;,0,1
117225765031616,14;32;,0,1
117226838772096,11;55;,0,1
117226838772160,14;51;,1,0
117226838772928,14;39;,1,0
117226838773184,11;38;,0,1
117230059997184,14;55;,1,0
117230059997568,15;48;,0,1
117230059998208,15;38;,0,1
117230059998656,14;32;,1,0
117233281222656,15;51;,1,0
117233281223104,11;48;,0,1
117233281223680,11;39;,0,1
117233281223872,15;32;,1,0
117166709227520,11;14;15;32;38;39;48;51;55;56;59;62;,0.833333,0.166667
117218248845504,15;60;,1,0
117218248845760,12;59;,0,1
117218248847040,12;39;,0,1
117218248847104,15;35;,1,0
117222543812608,15;59;,0,1
117222543813056,11;56;,0,1
117222543814144,11;39;,0,1
117222543814336,15;32;,0,1
117225765038080,11;60;,0,1
117225765038272,12;56;,0,1
117225765039616,12;35;,0,1
117225765039872,11;32;,0,1
117226838780096,12;55;,1,0
117226838780352,11;52;,0,1
117226838781184,11;39;,1,0
117226838781376,12;35;,1,0
117230060005376,15;52;,1,0
117230060005824,12;48;,0,1
117230060006400,12;39;,0,1
117230060006656,15;32;,1,0
117231133747200,11;55;,0,1
117231133747392,15;48;,1,0
117231133748224,15;35;,1,0
117231133748672,11;32;,0,1
117166709235712,11;12;15;32;35;39;48;52;55;56;59;60;,1,0
117218248849600,12;62;,1,0
117218248849792,11;60;,0,1
117218248851200,11;38;,0,1
117218248851328,12;35;,1,0
117221470074880,14;60;,0,1
117221470075264,12;56;,0,1
117221470076416,12;38;,0,1
117221470076672,14;32;,0,1
117222543816704,11;62;,0,1
117222543816896,14;56;,1,0
117222543818240,14;35;,0,1
117222543818624,11;32;,1,0
117226838784192,14;52;,1,0
117226838784384,12;51;,0,1
117226838785216,12;38;,0,1
117226838785280,14;35;,1,0
117231133751296,14;51;,0,1
117231133751680,11;48;,0,1
117231133752320,11;38;,0,1
117231133752512,14;32;,0,1
117233281234944,11;52;,0,1
117233281235136,12;48;,1,0
117233281235968,12;35;,0,1
117233281236224,11;32;,0,1
117166709239808,11;12;14;32;35;38;48;51;52;56;60;62;,0.833333,0.166667
117221470113536,14;23;,0,1
117221470113664,15;20;,1,0
117222543855296,15;22;,0,1
117222543855488,11;23;,1,0
117225765080768,14;20;,0,1
117225765080832,11;22;,0,1
117230060047616,15;22;,1,0
117230060047808,14;20;,1,0
117231133789376,14;23;,0,1
117231133789632,11;22;,0,1
117233281273024,15;20;,1,0
117233281273088,11;23;,1,0
117166709276672,11;14;15;20;22;23;51;52;55;59;60;62;,1,0
117218248900352,15;22;,1,0
117218248900480,12;23;,1,0
117222543867392,14;23;,0,1
117222543867776,15;16;,1,0
117225765092864,12;22;,0,1
117225765093120,14;16;,1,0
117226838834432,14;23;,1,0
117226838834624,12;22;,1,0
117231133801472,15;22;,1,0
117231133801920,14;16;,1,0
117233281285120,12;23;,0,1
117233281285376,15;16;,1,0
117166709288960,12;14;15;16;22;23;48;52;55;56;60;62;,1,0
117218248912576,15;20;,1,0
117218248912640,11;23;,1,0
117221470137856,12;23;,0,1
117221470138112,15;16;,1,0
117225765105152,11;20;,0,1
117225765105344,12;16;,0,1
117226838846656,12;23;,1,0
117226838846912,11;20;,0,1
117230060071936,15;20;,0,1
117230060072384,12;16;,1,0
117231133813760,11;23;,0,1
117231133813952,15;16;,1,0
117166709301248,11;12;15;16;20;23;48;51;55;56;59;60;,0.833333,0.166667
117218248916672,12;22;,0,1
117218248916864,11;20;,1,0
117221470141952,14;20;,0,1
117221470142336,12;16;,1,0
117222543883776,11;22;,0,1
117222543883968,14;16;,1,0
117226838850752,14;20;,1,0
117226838850816,11;22;,1,0
117230060076032,12;22;,0,1
117230060076288,14;16;,1,0
117233281301504,11;20;,0,1
117233281301696,12;16;,0,1
117166709305344,11;12;14;16;20;22;48;51;52;56;59;62;,0.833333,0.166667
117166709342208,11;12;15;20;22;23;35;38;39;59;60;62;,0.5,0.5
117166709354496,12;14;15;16;20;23;32;38;39;56;60;62;,1,0
117166709358592,11;14;15;16;22;23;32;35;39;56;59;62;,1,0
117166709370880,11;12;14;16;20;22;32;35;38;56;59;60;,1,0
117166709374976,11;12;14;20;22;23;35;38;39;51;52;55;,0.333333,0.666667
117166709387264,12;14;15;16;20;22;32;38;39;48;52;55;,0.833333,0.166667
117166709391360,11;14;15;16;22;23;32;35;38;48;51;55;,1,0
117166709399552,11;12;15;16;20;23;32;35;39;48;51;52;,1,0
117357801669927,,1,0
117356761482496,39;62;,1,0
117357768115686,,1,0
117356761482688,38;60;,1,0
117356761483648,23;60;,1,0
117356761483712,20;62;,1,0
117356761485056,23;38;,1,0
117356761485184,20;39;,1,0
117360939009447,,1,0
117359982708096,39;57;,1,0
117361022895585,,0,1
117359982708160,33;62;,1,0
117359982708800,23;62;,1,0
117359982709184,22;57;,1,0
117359982710336,22;39;,0,1
117359982710656,23;33;,1,0
117364160234790,,0,1
117363203933440,38;57;,0,1
117364210566561,,0,0
117363203933568,33;60;,0,1
117363203934272,22;60;,0,1
117363203934592,20;57;,0,1
117363203935808,20;38;,0,1
117363203936000,22;33;,0,1
117365351417088,38;55;,1,0
117365351417216,39;52;,1,0
117365351418240,20;55;,1,0
117365351418304,22;52;,1,0
117365351419136,22;39;,1,0
117365351419328,20;38;,1,0
117368572642688,33;55;,1,0
117368572642752,38;49;,1,0
117368572643392,22;55;,1,0
117368572643712,23;49;,1,0
117368572644416,23;38;,1,0
117368572644800,22;33;,1,0
117370720126208,39;49;,1,0
117370720126400,33;52;,1,0
117370720127040,23;52;,1,0
117370720127424,20;49;,1,0
117370720128064,20;39;,0,1
117370720128256,23;33;,1,0
117304148131840,20;22;23;33;38;39;49;52;55;57;60;62;,1,0
117356727944295,,1,0
117355687756864,39;62;,1,0
117356644058598,,0,1
117355687757248,38;57;,0,1
117355687758208,23;57;,0,1
117355687758272,17;62;,1,0
117355687759424,23;38;,0,1
117355687759744,17;39;,1,0
117357701023143,,0,1
117356761499008,39;56;,0,1
117357801686496,,0,0
117356761499072,32;62;,1,0
117356761499648,23;62;,1,0
117356761500096,22;56;,0,1
117356761501184,22;39;,0,1
117356761501568,23;32;,1,0
117364143473766,,0,1
117363203949632,38;56;,0,1
117364160251296,,0,0
117363203949952,32;57;,0,1
117363203950592,22;57;,0,1
117363203950976,17;56;,0,1
117363203952128,17;38;,0,1
117363203952192,22;32;,0,1
117364277691456,38;55;,1,0
117364277691776,39;49;,0,1
117364277692800,17;55;,0,1
117364277692864,22;49;,0,1
117364277693504,22;39;,0,1
117364277693888,17;38;,1,0
117365351433600,32;55;,0,1
117365351433664,38;48;,0,1
117365351434240,22;55;,0,1
117365351434624,23;48;,0,1
117365351435264,23;38;,0,1
117365351435712,22;32;,0,1
117370720142400,39;48;,1,0
117370720142784,32;49;,0,1
117370720143360,23;49;,0,1
117370720143808,17;48;,1,0
117370720144384,17;39;,0,1
117370720144448,23;32;,0,1
117304148148224,17;22;23;32;38;39;48;49;55;56;57;62;,0.5,0.5
117356644066599,,0,1
117355687765248,39;57;,0,1
117356694398433,,0,0
117355687765440,33;60;,0,1
117355687766080,23;60;,1,0
117355687766464,20;57;,0,1
117355687767616,20;39;,0,1
117355687767808,23;33;,1,0
117360922256487,,1,0
117359982732352,39;56;,1,0
117360939034080,,0,0
117359982732736,32;57;,0,1
117359982733312,23;57;,0,1
117359982733760,17;56;,1,0
117359982734848,17;39;,0,1
117359982734912,23;32;,0,1
117364210590816,,0,0
117363203957824,32;60;,0,1
117364143482145,,0,0
117363203958016,33;56;,0,1
117363203958784,17;60;,0,1
117363203958848,20;56;,0,1
117363203960320,20;33;,0,1
117363203960576,17;32;,0,1
117364277699648,39;52;,1,0
117364277699840,33;55;,0,1
117364277700672,20;55;,0,1
117364277701056,17;52;,1,0
117364277701888,17;39;,1,0
117364277702080,20;33;,0,1
117365351441664,39;48;,0,1
117365351441856,32;52;,0,1
117365351442432,23;52;,1,0
117365351442880,20;48;,0,1
117365351443456,20;39;,0,1
117365351443712,23;32;,1,0
117368572666944,32;55;,1,0
117368572667328,33;48;,0,1
117368572667904,17;55;,0,1
117368572667968,23;48;,0,1
117368572668928,23;33;,0,1
117368572669376,17;32;,1,0
117304148156416,17;20;23;32;33;39;48;52;55;56;57;60;,0.666667,0.333333
117356694402150,,1,0
117355687769152,38;60;,1,0
117356727956769,,0,0
117355687769344,33;62;,1,0
117355687770176,20;62;,0,1
117355687770496,17;60;,1,0
117355687771904,17;38;,0,1
117355687772032,20;33;,1,0
117357701035302,,0,1
117356761511168,38;56;,0,1
117357768144288,,0,0
117356761511296,32;60;,0,1
117356761511936,22;60;,0,1
117356761512320,20;56;,0,1
117356761513472,20;38;,0,1
117356761513728,22;32;,0,1
117361022923872,,0,0
117359982736448,32;62;,1,0
117360922260897,,0,0
117359982736768,33;56;,0,1
117359982737408,17;62;,0,1
117359982737472,22;56;,0,1
117359982738944,22;33;,0,1
117359982739328,17;32;,1,0
117364277703936,38;49;,0,1
117364277704064,33;52;,0,1
117364277704768,22;52;,1,0
117364277705088,20;49;,0,1
117364277705792,20;38;,0,1
117364277705984,22;33;,1,0
117368572671040,38;48;,1,0
117368572671360,32;49;,0,1
117368572672000,22;49;,0,1
117368572672384,17;48;,1,0
117368572673024,17;38;,0,1
117368572673088,22;32;,0,1
117370720154688,32;52;,1,0
117370720154880,33;48;,0,1
117370720155648,17;52;,0,1
117370720155712,20;48;,0,1
117370720156672,20;33;,0,1
117370720156928,17;32;,1,0
117304148160512,17;20;22;32;33;38;48;49;52;56;60;62;,0.666667,0.333333
117355687778688,15;60;,1,0
117355687778752,12;62;,1,0
117355687780096,15;38;,1,0
117355687780224,12;39;,1,0
117359982745600,15;62;,1,0
117359982746048,14;56;,1,0
117359982747136,14;39;,0,1
117359982747520,15;32;,1,0
117363203971072,14;60;,0,1
117363203971456,12;56;,0,1
117363203972608,12;38;,0,1
117363203972864,14;32;,0,1
117364277713280,12;55;,1,0
117364277713344,14;52;,1,0
117364277714176,14;39;,1,0
117364277714368,12;38;,1,0
117368572680192,14;55;,1,0
117368572680576,15;48;,1,0
117368572681216,15;38;,1,0
117368572681664,14;32;,1,0
117370720163840,15;52;,1,0
117370720164288,12;48;,1,0
117370720164864,12;39;,0,1
117370720165120,15;32;,1,0
117304148168704,12;14;15;32;38;39;48;52;55;56;60;62;,1,0
117355687790656,15;62;,1,0
117355687791040,14;57;,0,1
117355687792192,14;39;,0,1
117355687792512,15;33;,1,0
117356761532800,15;56;,0,1
117356761532864,8;62;,1,0
117356761533952,15;38;,0,1
117356761534336,8;39;,1,0
117363203983424,14;56;,0,1
117363203983744,8;57;,0,1
117363203984896,14;33;,0,1
117363203984960,8;38;,0,1
117364277725248,14;55;,1,0
117364277725568,15;49;,1,0
117364277726272,15;38;,1,0
117364277726656,14;33;,1,0
117365351467392,8;55;,0,1
117365351467456,14;48;,0,1
117365351468032,14;39;,0,1
117365351468480,8;38;,1,0
117370720176192,15;48;,0,1
117370720176576,8;49;,1,0
117370720177152,15;33;,0,1
117370720177216,8;39;,0,1
117304148180992,8;14;15;33;38;39;48;49;55;56;57;62;,0.833333,0.166667
117356761540608,15;60;,1,0
117356761541056,12;56;,0,1
117356761542144,12;39;,0,1
117356761542400,15;32;,1,0
117359982766144,15;56;,0,1
117359982766528,8;57;,1,0
117359982767616,15;33;,0,1
117359982767680,8;39;,0,1
117363203991552,12;57;,0,1
117363203991616,8;60;,0,1
117363203993152,12;32;,0,1
117363203993344,8;33;,0,1
117364277733440,15;52;,1,0
117364277733824,12;49;,0,1
117364277734464,12;39;,0,1
117364277734656,15;33;,1,0
117365351475200,12;55;,0,1
117365351475648,8;52;,1,0
117365351476480,8;39;,1,0
117365351476672,12;32;,0,1
117368572700672,15;49;,0,1
117368572700736,8;55;,0,1
117368572701760,15;32;,0,1
117368572702144,8;33;,1,0
117304148189184,8;12;15;32;33;39;49;52;55;56;57;60;,0.666667,0.333333
117355687802944,14;60;,1,0
117355687803264,12;57;,0,1
117355687804480,12;38;,0,1
117355687804672,14;33;,1,0
117356761544704,12;62;,0,1
117356761545088,8;60;,1,0
117356761546496,8;38;,0,1
117356761546624,12;32;,1,0
117359982770176,14;57;,0,1
117359982770240,8;62;,0,1
117359982771776,14;32;,0,1
117359982772096,8;33;,1,0
117365351479296,14;52;,1,0
117365351479680,12;48;,0,1
117365351480320,12;38;,0,1
117365351480576,14;32;,1,0
117368572704832,14;48;,0,1
117368572705152,8;49;,1,0
117368572705792,14;33;,0,1
117368572705856,8;38;,0,1
117370720188416,12;49;,0,1
117370720188480,8;52;,0,1
117370720189504,12;32;,0,1
117370720189696,8;33;,1,0
117304148193280,8;12;14;32;33;38;48;49;52;57;60;62;,0.666667,0.333333
117356761583360,15;22;,1,0
117356761583488,12;23;,1,0
117359982808640,14;23;,0,1
117359982808960,15;17;,1,0
117363204034112,12;22;,0,1
117363204034304,14;17;,0,1
117365351517440,14;23;,1,0
117365351517632,12;22;,0,1
117368572742720,15;22;,0,1
117368572743104,14;17;,1,0
117370720226368,12;23;,0,1
117370720226560,15;17;,1,0
117304148230144,12;14;15;17;22;23;49;52;55;57;60;62;,0.833333,0.166667
117355687845632,14;23;,1,0
117355687845760,15;20;,1,0
117359982812672,15;22;,0,1
117359982813056,8;23;,1,0
117363204038144,14;20;,0,1
117363204038400,8;22;,0,1
117364277779712,15;22;,1,0
117364277779904,14;20;,1,0
117368572746752,14;23;,0,1
117368572747200,8;22;,1,0
117370720230400,15;20;,0,1
117370720230656,8;23;,1,0
117304148234240,8;14;15;20;22;23;48;52;55;56;60;62;,0.833333,0.166667
117355687865920,12;23;,0,1
117355687866112,15;17;,1,0
117356761607680,15;20;,0,1
117356761607936,8;23;,1,0
117363204058624,12;17;,0,1
117363204058688,8;20;,0,1
117364277800000,15;20;,1,0
117364277800384,12;17;,1,0
117365351541760,12;23;,0,1
117365351542208,8;20;,1,0
117368572767232,15;17;,1,0
117368572767296,8;23;,1,0
117304148254720,8;12;15;17;20;23;48;49;55;56;57;60;,1,0
117355687870016,14;20;,0,1
117355687870336,12;17;,1,0
117356761611776,12;22;,0,1
117356761612160,8;20;,1,0
117359982837248,14;17;,0,1
117359982837312,8;22;,0,1
117364277804096,12;22;,0,1
117364277804288,14;17;,1,0
117365351545856,14;20;,0,1
117365351546112,8;22;,1,0
117370720254976,12;17;,0,1
117370720255040,8;20;,0,1
117304148258816,8;12;14;17;20;22;48;49;52;56;57;62;,0.666667,0.333333
117304148295680,12;14;15;17;20;23;33;38;39;57;60;62;,0.666667,0.333333
117304148299776,8;12;15;20;22;23;32;38;39;56;60;62;,0.666667,0.333333
117304148312064,8;14;15;17;22;23;32;33;39;56;57;62;,1,0
117304148324352,8;12;14;17;20;22;32;33;38;56;57;60;,1,0
117304148328448,12;14;15;17;20;22;33;38;39;49;52;55;,0,1
117304148332544,8;12;14;20;22;23;32;38;39;48;52;55;,0,1
117304148344832,8;14;15;17;22;23;32;33;38;48;49;55;,0.833333,0.166667
117304148353024,8;12;15;17;20;23;32;33;39;48;49;52;,1,0
117426470815143,,1,0
117425480959360,39;59;,1,0
117426521146851,,1,0
117425480959424,35;62;,1,0
117425480960192,23;62;,1,0
117425480960448,22;59;,1,0
117425480961728,22;39;,1,0
117425480961920,23;35;,1,0
117428668630119,,1,0
117427628442688,39;62;,1,0
117428584744422,,1,0
117427628443072,38;57;,1,0
117427628444032,23;57;,1,0
117427628444096,17;62;,1,0
117427628445248,23;38;,0,1
117427628445568,17;39;,1,0
117432913265766,,1,0
117431923409984,38;59;,1,0
117432879711651,,1,0
117431923410304,35;57;,1,0
117431923411136,22;57;,1,0
117431923411328,17;59;,1,0
117431923412544,22;35;,0,1
117431923412672,17;38;,0,1
117434070893952,35;55;,1,0
117434070894016,38;51;,1,0
117434070894784,22;55;,1,0
117434070894976,23;51;,1,0
117434070895808,23;38;,1,0
117434070896064,22;35;,1,0
117436218377280,38;55;,1,0
117436218377600,39;49;,1,0
117436218378624,17;55;,1,0
117436218378688,22;49;,1,0
117436218379328,22;39;,0,1
117436218379712,17;38;,1,0
117439439602752,39;51;,1,0
117439439603136,35;49;,1,0
117439439603904,23;49;,1,0
117439439604160,17;51;,1,0
117439439604800,23;35;,1,0
117439439604928,17;39;,1,0
117372867608576,17;22;23;35;38;39;49;51;55;57;59;62;,1,0
