GameState,PossibleArrows,WinProb,TieProb
223819337388032,8;11;12;24;28;31;32;35;39;43;44;47;,1,0
223819337396224,11;12;13;24;28;29;32;35;37;40;43;44;,0.833333,0.166667
223819337400320,11;12;13;20;21;23;35;37;39;43;44;47;,1,0
223819337416704,8;11;13;19;21;23;32;37;39;40;43;47;,0.833333,0.166667
223819337420800,8;11;12;19;20;23;32;35;39;40;44;47;,1,0
223819337428992,8;12;13;19;20;21;32;35;37;40;43;44;,0.833333,0.166667
223819337433088,11;12;13;19;21;23;28;29;31;43;44;47;,1,0
223819337445376,8;12;13;20;21;23;24;29;31;40;44;47;,1,0
223819337453568,8;11;12;19;20;23;24;28;31;40;43;47;,0.833333,0.166667
223819337461760,8;11;13;19;20;21;24;28;29;40;43;44;,1,0
223819337465856,11;12;13;19;20;23;28;29;31;35;37;39;,0.5,0.5
223819337478144,8;12;13;20;21;23;24;28;31;32;37;39;,1,0
223819337482240,8;11;13;19;21;23;24;29;31;32;35;39;,1,0
223819337494528,8;11;12;19;20;21;24;28;29;32;35;37;,0.833333,0.166667
223956776288256,20;21;23;25;28;29;33;37;39;41;44;47;,1,0
223956776304640,17;21;23;24;25;29;32;37;39;40;41;47;,0.833333,0.166667
223956776308736,17;20;23;24;25;28;32;33;39;40;44;47;,0.833333,0.166667
223956776316928,17;20;21;24;28;29;32;33;37;40;41;44;,0.5,0.5
223956776325120,12;13;15;24;28;29;32;37;39;40;44;47;,1,0
223956776337408,8;13;15;24;25;29;33;37;39;40;41;47;,1,0
223956776341504,8;12;15;24;25;28;32;33;39;41;44;47;,1,0
223956776349696,8;12;13;25;28;29;32;33;37;40;41;44;,0.833333,0.166667
223956776353792,12;13;15;17;20;21;33;37;39;41;44;47;,1,0
223956776357888,8;12;13;20;21;23;32;37;39;40;44;47;,1,0
223956776370176,8;13;15;17;21;23;32;33;37;40;41;47;,1,0
223956776374272,8;12;15;17;20;23;32;33;39;40;41;44;,1,0
223956776386560,12;13;15;17;21;23;25;28;29;41;44;47;,1,0
223956776390656,8;13;15;20;21;23;24;28;29;40;44;47;,1,0
223956776407040,8;12;15;17;20;23;24;25;28;40;41;47;,1,0
223956776415232,8;12;13;17;20;21;24;25;29;40;41;44;,1,0
223956776419328,12;13;15;17;20;23;25;28;29;33;37;39;,0.833333,0.166667
223956776423424,8;12;15;20;21;23;24;28;29;32;37;39;,1,0
223956776435712,8;13;15;17;21;23;24;25;29;32;33;39;,1,0
223956776448000,8;12;13;17;20;21;24;25;28;32;33;37;,0.833333,0.166667
224025495764992,19;21;23;25;29;31;33;35;37;41;43;47;,1,0
224025495777280,17;21;23;24;29;31;32;33;37;40;41;47;,0.833333,0.166667
224025495785472,17;19;23;24;25;31;32;33;35;40;43;47;,1,0
224025495793664,17;19;21;24;25;29;32;35;37;40;41;43;,0.666667,0.333333
224025495801856,11;13;15;24;29;31;32;35;37;40;43;47;,1,0
224025495810048,8;13;15;25;29;31;32;33;37;40;41;47;,1,0
224025495818240,8;11;15;24;25;31;32;33;35;41;43;47;,1,0
224025495826432,8;11;13;24;25;29;33;35;37;40;41;43;,0.833333,0.166667
224025495830528,11;13;15;17;21;23;33;35;37;41;43;47;,1,0
224025495834624,8;13;15;19;21;23;32;35;37;40;43;47;,1,0
224025495851008,8;11;15;17;19;23;32;33;35;40;41;47;,1,0
224025495859200,8;11;13;17;19;21;32;33;37;40;41;43;,1,0
224025495863296,11;13;15;17;19;21;25;29;31;41;43;47;,0.833333,0.166667
224025495867392,8;11;13;19;21;23;24;29;31;40;43;47;,0.833333,0.166667
224025495875584,8;13;15;17;21;23;24;25;29;40;41;47;,1,0
224025495883776,8;11;15;17;19;23;24;25;31;40;41;43;,1,0
224025495896064,11;13;15;17;19;23;25;29;31;33;35;37;,0.833333,0.166667
224025495900160,8;11;15;19;21;23;24;29;31;32;35;37;,0.833333,0.166667
224025495908352,8;13;15;17;21;23;24;25;31;32;33;37;,1,0
224025495924736,8;11;13;17;19;21;24;25;29;32;33;35;,1,0
224094215241728,19;20;23;25;28;31;33;35;39;41;43;44;,1,0
224094215254016,17;20;23;24;28;31;32;33;39;40;41;44;,1,0
224094215258112,17;19;23;24;25;31;32;35;39;40;41;43;,1,0
224094215270400,17;19;20;24;25;28;32;33;35;40;43;44;,0.666667,0.333333
224094215278592,11;12;15;24;28;31;32;35;39;40;43;44;,1,0
224094215286784,8;12;15;25;28;31;32;33;39;40;41;44;,1,0
224094215290880,8;11;15;24;25;31;33;35;39;40;41;43;,1,0
224094215303168,8;11;12;24;25;28;32;33;35;41;43;44;,0.666667,0.333333
224094215307264,11;12;15;17;20;23;33;35;39;41;43;44;,1,0
224094215311360,8;12;15;19;20;23;32;35;39;40;43;44;,1,0
224094215323648,8;11;15;17;19;23;32;33;39;40;41;43;,1,0
224094215335936,8;11;12;17;19;20;32;33;35;40;41;44;,0.666667,0.333333
224094215340032,11;12;15;17;19;23;25;28;31;41;43;44;,1,0
224094215344128,8;11;15;19;20;23;24;28;31;40;43;44;,1,0
224094215352320,8;12;15;17;20;23;24;25;31;40;41;44;,1,0
224094215368704,8;11;12;17;19;20;24;25;28;40;41;43;,1,0
224094215372800,11;12;15;17;19;20;25;28;31;33;35;39;,0.833333,0.166667
224094215376896,8;11;12;19;20;23;24;28;31;32;35;39;,0.833333,0.166667
224094215385088,8;12;15;17;20;23;24;25;28;32;33;39;,1,0
224094215389184,8;11;15;17;19;23;24;25;31;32;33;35;,1,0
219902327128064,8;11;12;13;15;17;19;20;21;23;24;25;28;29;31;32;33;35;37;39;40;41;43;44;47;56;57;59;60;61;,0.983333,0.0166667
223819337609216,16;20;21;28;29;30;32;37;38;40;44;46;,0.833333,0.166667
223819337613312,16;19;21;24;29;30;35;37;38;40;43;46;,0.833333,0.166667
223819337617408,16;19;20;24;28;30;32;35;38;43;44;46;,0.833333,0.166667
223819337621504,19;20;21;24;28;29;32;35;37;40;43;44;,0.833333,0.166667
223819337629696,11;12;13;28;29;30;35;37;38;43;44;46;,1,0
223819337641984,12;13;14;24;28;29;32;37;38;40;44;46;,0.833333,0.166667
223819337646080,11;13;14;24;29;30;32;35;37;40;43;46;,1,0
223819337650176,11;12;14;24;28;30;32;35;38;40;43;44;,1,0
223819337662464,12;13;14;19;20;21;35;37;38;43;44;46;,1,0
223819337678848,11;13;14;16;19;21;32;37;38;40;43;46;,0.833333,0.166667
223819337682944,11;12;14;16;19;20;32;35;38;40;44;46;,1,0
223819337687040,11;12;13;16;20;21;32;35;37;40;43;44;,0.833333,0.166667
223819337695232,11;13;14;19;20;21;28;29;30;43;44;46;,1,0
223819337707520,12;13;14;16;20;21;24;29;30;40;44;46;,1,0
223819337715712,11;12;14;16;19;20;24;28;30;40;43;46;,0.833333,0.166667
223819337719808,11;12;13;16;19;21;24;28;29;40;43;44;,1,0
223819337728000,11;12;14;19;20;21;28;29;30;35;37;38;,0.5,0.5
223819337740288,12;13;14;16;20;21;24;28;30;32;37;38;,1,0
223819337744384,11;13;14;16;19;21;24;29;30;32;35;38;,1,0
223819337752576,11;12;13;16;19;20;24;28;29;32;35;37;,0.833333,0.166667
223956776550400,17;20;21;28;29;30;33;37;38;41;44;46;,1,0
223956776566784,16;17;21;25;29;30;32;37;38;40;41;46;,0.666667,0.333333
223956776570880,16;17;20;25;28;30;32;33;38;40;44;46;,0.833333,0.166667
223956776574976,16;20;21;25;28;29;32;33;37;40;41;44;,0.5,0.5
223956776583168,12;13;14;25;28;29;33;37;38;41;44;46;,0.833333,0.166667
223956776587264,8;12;13;28;29;30;32;37;38;40;44;46;,1,0
223956776599552,8;13;14;25;29;30;32;33;37;40;41;46;,0.833333,0.166667
223956776603648,8;12;14;25;28;30;32;33;38;40;41;44;,0.833333,0.166667
223956776620032,12;13;14;16;20;21;32;37;38;40;44;46;,0.833333,0.166667
223956776632320,8;13;14;16;17;21;33;37;38;40;41;46;,0.833333,0.166667
223956776636416,8;12;14;16;17;20;32;33;38;41;44;46;,1,0
223956776640512,8;12;13;17;20;21;32;33;37;40;41;44;,1,0
223956776648704,12;13;14;17;20;21;25;29;30;41;44;46;,0.833333,0.166667
223956776652800,8;13;14;16;20;21;28;29;30;40;44;46;,0.833333,0.166667
223956776669184,8;12;14;16;17;20;25;28;30;40;41;46;,0.833333,0.166667
223956776673280,8;12;13;16;17;21;25;28;29;40;41;44;,0.833333,0.166667
223956776681472,12;13;14;17;20;21;25;28;30;33;37;38;,0,1
223956776685568,8;12;14;16;20;21;28;29;30;32;37;38;,0.666667,0.333333
223956776697856,8;13;14;16;17;21;25;29;30;32;33;38;,1,0
223956776706048,8;12;13;16;17;20;25;28;29;32;33;37;,0.833333,0.166667
224025496027136,17;19;21;25;29;30;35;37;38;41;43;46;,1,0
224025496039424,16;17;21;24;29;30;33;37;38;40;41;46;,0.5,0.5
224025496047616,16;17;19;24;25;30;33;35;38;40;43;46;,0.666667,0.333333
224025496051712,16;19;21;24;25;29;33;35;37;40;41;43;,0.5,0.5
224025496059904,11;13;14;25;29;30;33;35;37;41;43;46;,1,0
224025496064000,8;11;13;24;29;30;35;37;38;40;43;46;,1,0
224025496072192,8;13;14;24;25;29;33;37;38;40;41;46;,0.833333,0.166667
224025496080384,8;11;14;24;25;30;33;35;38;40;41;43;,1,0
224025496092672,11;13;14;17;19;21;33;37;38;41;43;46;,0.833333,0.166667
224025496096768,8;13;14;16;19;21;35;37;38;40;43;46;,1,0
224025496113152,8;11;14;16;17;19;33;35;38;40;41;46;,0.833333,0.166667
224025496117248,8;11;13;16;17;21;33;35;37;40;41;43;,0.833333,0.166667
224025496129536,11;13;14;16;19;21;24;29;30;40;43;46;,0.833333,0.166667
224025496137728,8;13;14;16;17;21;25;29;30;40;41;46;,1,0
224025496145920,8;11;14;16;17;19;24;25;30;41;43;46;,1,0
224025496150016,8;11;13;17;19;21;24;25;29;40;41;43;,1,0
224025496158208,11;13;14;17;19;21;25;29;30;33;35;38;,0.5,0.5
224025496162304,8;11;14;16;19;21;24;29;30;35;37;38;,0.833333,0.166667
224025496170496,8;13;14;16;17;21;24;25;30;33;37;38;,1,0
224025496182784,8;11;13;16;17;19;24;25;29;33;35;37;,1,0
224094215503872,17;19;20;25;28;30;33;35;38;43;44;46;,1,0
224094215516160,16;17;20;24;28;30;32;33;38;41;44;46;,0.5,0.5
224094215520256,16;17;19;24;25;30;32;35;38;41;43;46;,0.666667,0.333333
224094215528448,16;19;20;24;25;28;32;33;35;41;43;44;,0.666667,0.333333
224094215536640,11;12;14;25;28;30;33;35;38;41;43;44;,1,0
224094215540736,8;11;12;24;28;30;32;35;38;43;44;46;,1,0
224094215548928,8;12;14;24;25;28;32;33;38;41;44;46;,1,0
224094215553024,8;11;14;24;25;30;32;33;35;41;43;46;,1,0
224094215569408,11;12;14;17;19;20;33;35;38;41;44;46;,1,0
224094215573504,8;12;14;16;19;20;32;35;38;43;44;46;,1,0
224094215585792,8;11;14;16;17;19;32;33;38;41;43;46;,1,0
224094215593984,8;11;12;16;17;20;32;33;35;41;43;44;,1,0
224094215602176,11;12;14;17;19;20;25;28;30;41;43;46;,0.833333,0.166667
224094215606272,8;11;14;16;19;20;24;28;30;43;44;46;,1,0
224094215614464,8;12;14;16;17;20;24;25;30;41;44;46;,1,0
224094215626752,8;11;12;16;17;19;24;25;28;41;43;44;,0.833333,0.166667
224094215639040,11;12;14;16;19;20;24;28;30;32;35;38;,0.833333,0.166667
224094215647232,8;12;14;16;17;20;25;28;30;32;33;38;,1,0
224094215651328,8;11;14;16;17;19;24;25;30;33;35;38;,1,0
224094215659520,8;11;12;17;19;20;24;25;28;32;33;35;,1,0
224162934980608,19;20;21;25;28;29;33;35;37;41;43;44;,1,0
224162934992896,17;20;21;24;28;29;32;33;37;40;41;44;,0.5,0.5
224162934996992,17;19;21;24;25;29;32;35;37;40;41;43;,0.666667,0.333333
224162935001088,17;19;20;24;25;28;32;33;35;40;43;44;,0.666667,0.333333
224162935017472,11;12;13;24;28;29;32;35;37;40;43;44;,1,0
224162935025664,8;12;13;25;28;29;32;33;37;40;41;44;,0.833333,0.166667
224162935029760,8;11;13;24;25;29;33;35;37;40;41;43;,0.833333,0.166667
224162935033856,8;11;12;24;25;28;32;33;35;41;43;44;,0.666667,0.333333
224162935046144,11;12;13;17;20;21;33;35;37;41;43;44;,0.833333,0.166667
224162935050240,8;12;13;19;20;21;32;35;37;40;43;44;,0.833333,0.166667
224162935062528,8;11;13;17;19;21;32;33;37;40;41;43;,1,0
224162935066624,8;11;12;17;19;20;32;33;35;40;41;44;,0.666667,0.333333
224162935078912,11;12;13;17;19;21;25;28;29;41;43;44;,0.666667,0.333333
224162935083008,8;11;13;19;20;21;24;28;29;40;43;44;,0.666667,0.333333
224162935091200,8;12;13;17;20;21;24;25;29;40;41;44;,1,0
224162935099392,8;11;12;17;19;20;24;25;28;40;41;43;,1,0
224162935111680,11;12;13;17;19;20;25;28;29;33;35;37;,0,1
224162935115776,8;11;12;19;20;21;24;28;29;32;35;37;,0,1
224162935123968,8;12;13;17;20;21;24;25;28;32;33;37;,0.833333,0.166667
224162935128064,8;11;13;17;19;21;24;25;29;32;33;35;,1,0
219902327390208,8;11;12;13;14;16;17;19;20;21;24;25;28;29;30;32;33;35;37;38;40;41;43;44;46;57;59;60;61;62;,0.933333,0.0666667
223819337904128,4;5;6;28;29;31;37;38;39;44;46;47;,1,0
223819337908224,3;5;6;29;30;31;35;37;39;43;46;47;,1,0
223819337912320,3;4;6;28;30;31;35;38;39;43;44;47;,1,0
223819337920512,3;4;5;28;29;30;35;37;38;43;44;46;,1,0
223819337940992,3;5;6;19;21;23;37;38;39;43;46;47;,1,0
223819337945088,3;4;6;19;20;23;35;38;39;44;46;47;,1,0
223819337949184,3;4;5;20;21;23;35;37;39;43;44;47;,1,0
223819337953280,4;5;6;19;20;21;35;37;38;43;44;46;,1,0
223819337969664,4;5;6;20;21;23;29;30;31;44;46;47;,1,0
223819337977856,3;4;6;19;20;23;28;30;31;43;46;47;,1,0
223819337981952,3;4;5;19;21;23;28;29;31;43;44;47;,1,0
223819337986048,3;5;6;19;20;21;28;29;30;43;44;46;,1,0
223819338002432,4;5;6;20;21;23;28;30;31;37;38;39;,1,0
223819338006528,3;5;6;19;21;23;29;30;31;35;38;39;,1,0
223819338014720,3;4;5;19;20;23;28;29;31;35;37;39;,1,0
223819338018816,3;4;6;19;20;21;28;29;30;35;37;38;,1,0
223956776849408,4;5;7;28;29;30;37;38;39;44;46;47;,1,0
223956776861696,5;6;7;25;29;30;33;37;39;41;46;47;,1,0
223956776865792,4;6;7;25;28;30;33;38;39;41;44;47;,1,0
223956776873984,4;5;6;25;28;29;33;37;38;41;44;46;,1,0
223956776882176,4;5;6;20;21;23;37;38;39;44;46;47;,1,0
223956776894464,5;6;7;17;21;23;33;37;38;41;46;47;,1,0
223956776898560,4;6;7;17;20;23;33;38;39;41;44;46;,1,0
223956776902656,4;5;7;17;20;21;33;37;39;41;44;47;,1,0
223956776914944,5;6;7;20;21;23;28;29;30;44;46;47;,1,0
223956776931328,4;6;7;17;20;23;25;28;30;41;46;47;,1,0
223956776935424,4;5;7;17;21;23;25;28;29;41;44;47;,1,0
223956776939520,4;5;6;17;20;21;25;29;30;41;44;46;,1,0
223956776947712,4;6;7;20;21;23;28;29;30;37;38;39;,1,0
223956776960000,5;6;7;17;21;23;25;29;30;33;38;39;,1,0
223956776968192,4;5;7;17;20;23;25;28;29;33;37;39;,1,0
223956776972288,4;5;6;17;20;21;25;28;30;33;37;38;,1,0
224025496326144,3;5;7;29;30;31;35;37;38;43;46;47;,1,0
224025496334336,5;6;7;25;29;31;33;37;38;41;46;47;,1,0
224025496342528,3;6;7;25;30;31;33;35;38;41;43;47;,1,0
224025496350720,3;5;6;25;29;30;33;35;37;41;43;46;,1,0
224025496358912,5;6;7;19;21;23;35;37;38;43;46;47;,1,0
224025496375296,3;6;7;17;19;23;33;35;38;41;46;47;,1,0
224025496379392,3;5;7;17;21;23;33;35;37;41;43;47;,1,0
224025496383488,3;5;6;17;19;21;33;37;38;41;43;46;,1,0
224025496391680,3;5;6;19;21;23;29;30;31;43;46;47;,1,0
224025496399872,5;6;7;17;21;23;25;29;30;41;46;47;,1,0
224025496408064,3;6;7;17;19;23;25;30;31;41;43;46;,1,0
224025496412160,3;5;7;17;19;21;25;29;31;41;43;47;,1,0
224025496424448,3;6;7;19;21;23;29;30;31;35;37;38;,1,0
224025496432640,5;6;7;17;21;23;25;30;31;33;37;38;,1,0
224025496444928,3;5;7;17;19;23;25;29;31;33;35;37;,1,0
224025496449024,3;5;6;17;19;21;25;29;30;33;35;38;,1,0
224094215802880,3;4;7;28;30;31;35;38;39;43;44;46;,1,0
224094215811072,4;6;7;25;28;31;33;38;39;41;44;46;,1,0
224094215815168,3;6;7;25;30;31;33;35;39;41;43;46;,1,0
224094215827456,3;4;6;25;28;30;33;35;38;41;43;44;,1,0
224094215835648,4;6;7;19;20;23;35;38;39;43;44;46;,1,0
224094215847936,3;6;7;17;19;23;33;38;39;41;43;46;,1,0
224094215856128,3;4;7;17;20;23;33;35;39;41;43;44;,1,0
224094215860224,3;4;6;17;19;20;33;35;38;41;44;46;,1,0
224094215868416,3;6;7;19;20;23;28;30;31;43;44;46;,1,0
224094215876608,4;6;7;17;20;23;25;30;31;41;44;46;,1,0
224094215888896,3;4;7;17;19;23;25;28;31;41;43;44;,1,0
224094215892992,3;4;6;17;19;20;25;28;30;41;43;46;,1,0
224094215901184,3;4;6;19;20;23;28;30;31;35;38;39;,1,0
224094215909376,4;6;7;17;20;23;25;28;30;33;38;39;,1,0
224094215913472,3;6;7;17;19;23;25;30;31;33;35;38;,1,0
224094215921664,3;4;7;17;19;20;25;28;31;33;35;39;,1,0
224162935279616,3;4;5;28;29;31;35;37;39;43;44;47;,1,0
224162935287808,4;5;7;25;28;29;33;37;39;41;44;47;,1,0
224162935291904,3;5;7;25;29;31;33;35;37;41;43;47;,1,0
224162935296000,3;4;7;25;28;31;33;35;39;41;43;44;,1,0
224162935312384,4;5;7;19;20;21;35;37;39;43;44;47;,1,0
224162935324672,3;5;7;17;19;21;33;37;39;41;43;47;,1,0
224162935328768,3;4;7;17;19;20;33;35;39;41;44;47;,1,0
224162935336960,3;4;5;17;20;21;33;35;37;41;43;44;,1,0
224162935345152,3;5;7;19;20;21;28;29;31;43;44;47;,1,0
224162935353344,4;5;7;17;20;21;25;29;31;41;44;47;,1,0
224162935361536,3;4;7;17;19;20;25;28;31;41;43;47;,1,0
224162935369728,3;4;5;17;19;21;25;28;29;41;43;44;,1,0
224162935377920,3;4;7;19;20;21;28;29;31;35;37;39;,1,0
224162935386112,4;5;7;17;20;21;25;28;31;33;37;39;,1,0
224162935390208,3;5;7;17;19;21;25;29;31;33;35;39;,1,0
224162935402496,3;4;5;17;19;20;25;28;29;33;35;37;,1,0
219902327652352,3;4;5;6;7;17;19;20;21;23;25;28;29;30;31;33;35;37;38;39;41;43;44;46;47;57;59;60;61;62;,1,0
223750619205632,4;5;6;28;29;31;37;38;39;44;46;47;,1,0
223750619217920,1;5;6;29;30;31;33;37;39;41;46;47;,1,0
223750619222016,1;4;6;28;30;31;33;38;39;41;44;47;,1,0
223750619230208,1;4;5;28;29;30;33;37;38;41;44;46;,1,0
223750619250688,1;5;6;17;21;23;37;38;39;41;46;47;,1,0
223750619254784,1;4;6;17;20;23;33;38;39;44;46;47;,1,0
223750619258880,1;4;5;20;21;23;33;37;39;41;44;47;,1,0
223750619262976,4;5;6;17;20;21;33;37;38;41;44;46;,1,0
223750619271168,4;5;6;20;21;23;29;30;31;44;46;47;,1,0
223750619287552,1;4;6;17;20;23;28;30;31;41;46;47;,1,0
223750619291648,1;4;5;17;21;23;28;29;31;41;44;47;,1,0
223750619295744,1;5;6;17;20;21;28;29;30;41;44;46;,1,0
223750619303936,4;5;6;20;21;23;28;30;31;37;38;39;,1,0
223750619316224,1;5;6;17;21;23;29;30;31;33;38;39;,1,0
223750619324416,1;4;5;17;20;23;28;29;31;33;37;39;,1,0
223750619328512,1;4;6;17;20;21;28;29;30;33;37;38;,1,0
223819338678272,4;5;7;28;29;30;37;38;39;44;46;47;,1,0
223819338694656,5;6;7;24;29;30;32;37;39;40;46;47;,1,0
223819338698752,4;6;7;24;28;30;32;38;39;40;44;47;,1,0
223819338706944,4;5;6;24;28;29;32;37;38;40;44;46;,0.833333,0.166667
223819338711040,4;5;6;20;21;23;37;38;39;44;46;47;,1,0
223819338727424,5;6;7;16;21;23;32;37;38;40;46;47;,1,0
223819338731520,4;6;7;16;20;23;32;38;39;40;44;46;,1,0
223819338735616,4;5;7;16;20;21;32;37;39;40;44;47;,1,0
223819338743808,5;6;7;20;21;23;28;29;30;44;46;47;,1,0
223819338764288,4;6;7;16;20;23;24;28;30;40;46;47;,1,0
223819338768384,4;5;7;16;21;23;24;28;29;40;44;47;,1,0
223819338772480,4;5;6;16;20;21;24;29;30;40;44;46;,1,0
223819338776576,4;6;7;20;21;23;28;29;30;37;38;39;,1,0
223819338792960,5;6;7;16;21;23;24;29;30;32;38;39;,1,0
223819338801152,4;5;7;16;20;23;24;28;29;32;37;39;,1,0
223819338805248,4;5;6;16;20;21;24;28;30;32;37;38;,1,0
224025497108480,1;5;7;29;30;31;33;37;38;41;46;47;,1,0
224025497112576,5;6;7;24;29;31;32;37;38;40;46;47;,1,0
224025497128960,1;6;7;24;30;31;32;33;38;40;41;47;,1,0
224025497137152,1;5;6;24;29;30;32;33;37;40;41;46;,1,0
224025497141248,5;6;7;17;21;23;33;37;38;41;46;47;,1,0
224025497161728,1;6;7;16;17;23;32;33;38;40;46;47;,1,0
224025497165824,1;5;7;16;21;23;32;33;37;40;41;47;,1,0
224025497169920,1;5;6;16;17;21;32;37;38;40;41;46;,1,0
224025497174016,1;5;6;17;21;23;29;30;31;41;46;47;,1,0
224025497178112,5;6;7;16;21;23;24;29;30;40;46;47;,1,0
224025497194496,1;6;7;16;17;23;24;30;31;40;41;46;,1,0
224025497198592,1;5;7;16;17;21;24;29;31;40;41;47;,1,0
224025497206784,1;6;7;17;21;23;29;30;31;33;37;38;,1,0
224025497210880,5;6;7;16;21;23;24;30;31;32;37;38;,1,0
224025497231360,1;5;7;16;17;23;24;29;31;32;33;37;,1,0
224025497235456,1;5;6;16;17;21;24;29;30;32;33;38;,1,0
224094216585216,1;4;7;28;30;31;33;38;39;41;44;46;,1,0
224094216589312,4;6;7;24;28;31;32;38;39;40;44;46;,1,0
224094216601600,1;6;7;24;30;31;32;33;39;40;41;46;,1,0
224094216613888,1;4;6;24;28;30;32;33;38;40;41;44;,1,0
224094216617984,4;6;7;17;20;23;33;38;39;41;44;46;,1,0
224094216634368,1;6;7;16;17;23;32;38;39;40;41;46;,1,0
224094216642560,1;4;7;16;20;23;32;33;39;40;41;44;,1,0
224094216646656,1;4;6;16;17;20;32;33;38;40;44;46;,1,0
224094216650752,1;6;7;17;20;23;28;30;31;41;44;46;,1,0
224094216654848,4;6;7;16;20;23;24;30;31;40;44;46;,1,0
224094216675328,1;4;7;16;17;23;24;28;31;40;41;44;,1,0
224094216679424,1;4;6;16;17;20;24;28;30;40;41;46;,1,0
224094216683520,1;4;6;17;20;23;28;30;31;33;38;39;,1,0
224094216687616,4;6;7;16;20;23;24;28;30;32;38;39;,1,0
224094216699904,1;6;7;16;17;23;24;30;31;32;33;38;,1,0
224094216708096,1;4;7;16;17;20;24;28;31;32;33;39;,1,0
224162936061952,1;4;5;28;29;31;33;37;39;41;44;47;,1,0
224162936066048,4;5;7;24;28;29;32;37;39;40;44;47;,1,0
224162936078336,1;5;7;24;29;31;32;33;37;40;41;47;,1,0
224162936082432,1;4;7;24;28;31;32;33;39;40;41;44;,1,0
224162936094720,4;5;7;17;20;21;33;37;39;41;44;47;,1,0
224162936111104,1;5;7;16;17;21;32;37;39;40;41;47;,1,0
224162936115200,1;4;7;16;17;20;32;33;39;40;44;47;,1,0
224162936123392,1;4;5;16;20;21;32;33;37;40;41;44;,1,0
224162936127488,1;5;7;17;20;21;28;29;31;41;44;47;,1,0
224162936131584,4;5;7;16;20;21;24;29;31;40;44;47;,1,0
224162936147968,1;4;7;16;17;20;24;28;31;40;41;47;,1,0
224162936156160,1;4;5;16;17;21;24;28;29;40;41;44;,1,0
224162936160256,1;4;7;17;20;21;28;29;31;33;37;39;,1,0
224162936164352,4;5;7;16;20;21;24;28;31;32;37;39;,1,0
224162936176640,1;5;7;16;17;21;24;29;31;32;33;39;,1,0
224162936188928,1;4;5;16;17;20;24;28;29;32;33;37;,1,0
219902328438784,1;4;5;6;7;16;17;20;21;23;24;28;29;30;31;32;33;37;38;39;40;41;44;46;47;56;57;60;61;62;,1,0
223750619467776,3;5;6;29;30;31;35;37;39;43;46;47;,1,0
223750619475968,1;5;6;25;29;31;37;38;39;41;46;47;,1,0
223750619484160,1;3;6;25;30;31;35;38;39;41;43;47;,1,0
223750619492352,1;3;5;25;29;30;35;37;38;41;43;46;,1,0
223750619500544,3;5;6;19;21;23;37;38;39;43;46;47;,1,0
223750619516928,1;3;6;17;19;23;35;38;39;41;46;47;,1,0
223750619521024,1;3;5;17;21;23;35;37;39;41;43;47;,1,0
223750619525120,1;5;6;17;19;21;35;37;38;41;43;46;,1,0
223750619541504,1;5;6;17;21;23;29;30;31;41;46;47;,1,0
223750619549696,1;3;6;17;19;23;25;30;31;43;46;47;,1,0
223750619553792,1;3;5;19;21;23;25;29;31;41;43;47;,1,0
223750619557888,3;5;6;17;19;21;25;29;30;41;43;46;,1,0
223750619566080,3;5;6;19;21;23;29;30;31;35;38;39;,1,0
223750619574272,1;5;6;17;21;23;25;30;31;37;38;39;,1,0
223750619586560,1;3;5;17;19;23;25;29;31;35;37;39;,1,0
223750619590656,1;3;6;17;19;21;25;29;30;35;37;38;,1,0
223819338940416,3;5;7;29;30;31;35;37;38;43;46;47;,1,0
223819338952704,5;6;7;24;29;31;32;37;38;40;46;47;,1,0
223819338960896,3;6;7;24;30;31;32;35;38;40;43;47;,1,0
223819338969088,3;5;6;24;29;30;32;35;37;40;43;46;,1,0
223819338973184,5;6;7;19;21;23;35;37;38;43;46;47;,1,0
223819338993664,3;6;7;16;19;23;32;35;38;40;46;47;,1,0
223819338997760,3;5;7;16;21;23;32;35;37;40;43;47;,1,0
223819339001856,3;5;6;16;19;21;32;37;38;40;43;46;,0.833333,0.166667
223819339005952,3;5;6;19;21;23;29;30;31;43;46;47;,1,0
223819339018240,5;6;7;16;21;23;24;29;30;40;46;47;,1,0
223819339026432,3;6;7;16;19;23;24;30;31;40;43;46;,1,0
223819339030528,3;5;7;16;19;21;24;29;31;40;43;47;,1,0
223819339038720,3;6;7;19;21;23;29;30;31;35;37;38;,1,0
223819339051008,5;6;7;16;21;23;24;30;31;32;37;38;,1,0
223819339063296,3;5;7;16;19;23;24;29;31;32;35;37;,1,0
223819339067392,3;5;6;16;19;21;24;29;30;32;35;38;,1,0
223956777893888,1;5;7;25;29;30;37;38;39;41;46;47;,1,0
223956777897984,5;6;7;24;29;30;32;37;39;40;46;47;,1,0
223956777914368,1;6;7;24;25;30;32;38;39;40;41;47;,1,0
223956777922560,1;5;6;24;25;29;32;37;38;40;41;46;,1,0
223956777926656,1;5;6;17;21;23;37;38;39;41;46;47;,1,0
223956777930752,5;6;7;16;21;23;32;37;38;40;46;47;,1,0
223956777947136,1;6;7;16;17;23;32;38;39;40;41;46;,1,0
223956777951232,1;5;7;16;17;21;32;37;39;40;41;47;,1,0
223956777959424,5;6;7;17;21;23;25;29;30;41;46;47;,1,0
223956777979904,1;6;7;16;17;23;24;25;30;40;46;47;,1,0
